29.10;21.34;3.97;24.10;5.00;
29.10;21.39;4.02;24.10;5.00;
29.10;21.43;4.07;24.10;5.00;
29.10;21.47;4.12;24.10;5.00;
29.10;21.51;4.17;24.10;5.00;
29.10;21.56;4.22;24.10;5.00;
29.10;21.60;4.27;24.10;5.00;
29.10;21.64;4.32;24.10;5.00;
29.10;21.69;4.37;24.10;5.00;
29.10;21.73;4.42;24.10;5.00;
29.10;21.77;4.47;24.10;5.00;
29.10;21.81;4.52;24.10;5.00;
29.10;21.86;4.57;24.10;5.00;
29.10;21.90;4.62;24.10;5.00;
29.10;21.94;4.67;24.10;5.00;
29.10;21.99;4.73;24.10;5.00;
29.10;22.03;4.78;24.10;5.00;
29.10;22.07;4.83;24.10;5.00;
29.10;22.11;4.88;24.10;5.00;
29.10;22.16;4.93;24.10;5.00;
29.10;22.20;4.98;24.10;5.00;
29.10;22.24;5.03;24.10;5.00;
29.10;22.29;5.08;24.10;5.00;
29.10;22.33;5.13;24.10;5.00;
29.10;22.37;5.18;24.10;5.00;
29.10;22.41;5.23;24.10;5.00;
29.10;22.46;5.28;24.10;5.00;
29.10;22.50;5.33;24.10;5.00;
29.10;22.54;5.38;24.10;5.00;
29.10;22.59;5.43;24.10;5.00;
29.10;22.63;5.48;24.10;5.00;
29.10;22.67;5.53;24.10;5.00;
29.10;22.71;5.59;24.10;5.00;
29.10;22.76;5.64;24.10;5.00;
29.10;22.80;5.69;24.10;5.00;
29.10;22.84;5.74;24.10;5.00;
29.10;22.88;5.79;24.10;5.00;
29.10;22.93;5.84;24.10;5.00;
29.10;22.97;5.89;24.10;5.00;
29.10;23.01;5.94;24.10;5.00;
29.10;23.06;5.99;24.10;5.00;
29.10;23.10;6.04;24.10;5.00;
29.10;23.14;6.09;24.10;5.00;
29.10;23.18;6.14;24.10;5.00;
29.10;23.23;6.19;24.10;5.00;
29.10;23.27;6.24;24.10;5.00;
29.10;23.31;6.29;24.10;5.00;
29.10;23.36;6.34;24.10;5.00;
29.10;23.40;6.39;24.10;5.00;
29.10;23.44;6.44;24.10;5.00;
29.10;23.48;6.49;24.10;5.00;
29.10;23.53;6.54;24.10;5.00;
29.10;23.57;6.59;24.10;5.00;
29.10;23.61;6.64;24.10;5.00;
29.10;23.66;6.69;24.10;5.00;
29.10;23.70;6.75;24.10;5.00;
29.10;23.74;6.80;24.10;5.00;
29.10;23.78;6.85;24.10;5.00;
29.10;23.83;6.90;24.10;5.00;
29.10;23.87;6.95;24.10;5.00;
29.10;23.91;7.00;24.10;5.00;
29.10;23.96;7.05;24.10;5.00;
29.10;24.00;7.10;24.10;5.00;
29.10;24.04;7.15;24.10;5.00;
29.10;24.08;7.20;24.10;5.00;
29.10;24.13;7.25;24.10;5.00;
29.10;24.17;7.30;24.10;5.00;
29.10;24.21;7.35;24.10;5.00;
29.10;24.26;7.40;24.10;5.00;
29.10;24.30;7.45;24.10;5.00;
29.10;24.34;7.50;24.10;5.00;
29.10;24.38;7.55;24.10;5.00;
29.10;24.43;7.60;24.10;5.00;
29.10;24.47;7.65;24.10;5.00;
29.10;24.51;7.70;24.10;5.00;
29.10;24.56;7.75;24.10;5.00;
29.10;24.60;7.80;24.10;5.00;
29.10;24.64;7.85;24.10;5.00;
29.10;24.68;7.90;24.10;5.00;
29.10;24.73;7.96;24.10;5.00;
29.10;24.77;8.01;24.10;5.00;
29.10;24.81;8.06;24.10;5.00;
29.10;24.86;8.11;24.10;5.00;
29.10;24.90;8.16;24.10;5.00;
29.10;24.94;8.21;24.10;5.00;
29.10;24.98;8.26;24.10;5.00;
29.10;25.03;8.31;24.10;5.00;
29.10;25.07;8.36;24.10;5.00;
29.10;25.11;8.41;24.10;5.00;
29.10;25.16;8.46;24.10;5.00;
29.10;25.20;8.51;24.10;5.00;
29.10;25.24;8.56;24.10;5.00;
29.10;25.28;8.61;24.10;5.00;
29.10;25.33;8.66;24.10;5.00;
29.10;25.37;8.71;24.10;5.00;
29.10;25.41;8.76;24.10;5.00;
29.10;25.46;8.81;24.10;5.00;
29.10;25.50;8.86;24.10;5.00;
29.10;25.54;8.91;24.10;5.00;
29.10;25.58;8.96;24.10;5.00;
29.10;25.63;9.01;24.10;5.00;
29.10;25.67;9.06;24.10;5.00;
29.10;25.71;9.11;24.10;5.00;
29.10;25.76;9.16;24.10;5.00;
29.10;25.80;9.21;24.10;5.00;
29.10;25.84;9.26;24.10;5.00;
29.10;25.88;9.31;24.10;5.00;
29.10;25.93;9.36;24.10;5.00;
29.10;25.97;9.42;24.10;5.00;
29.10;26.01;9.47;24.10;5.00;
29.10;26.06;9.52;24.10;5.00;
29.10;26.10;9.57;24.10;5.00;
29.10;26.14;9.62;24.10;5.00;
29.10;26.18;9.67;24.10;5.00;
29.10;26.23;9.72;24.10;5.00;
29.10;26.27;9.77;24.10;5.00;
29.10;26.31;9.82;24.10;5.00;
29.10;26.36;9.87;24.10;5.00;
29.10;26.40;9.92;24.10;5.00;
29.10;26.44;9.97;24.10;5.00;
29.10;26.48;10.02;24.10;5.00;
29.10;26.53;10.07;24.10;5.00;
29.10;26.57;10.12;24.10;5.00;
29.10;26.61;10.17;24.10;5.00;
29.10;26.66;10.22;24.10;5.00;
29.10;26.70;10.27;24.10;5.00;
29.10;26.74;10.32;24.10;5.00;
29.10;26.78;10.37;24.10;5.00;
29.10;26.83;10.42;24.10;5.00;
29.10;26.87;10.47;24.10;5.00;
29.10;26.91;10.52;24.10;5.00;
29.10;26.96;10.57;24.10;5.00;
29.10;27.00;10.62;24.10;5.00;
29.10;27.04;10.67;24.10;5.00;
29.10;27.08;10.72;24.10;5.00;
29.10;27.13;10.77;24.10;5.00;
29.10;27.17;10.82;24.10;5.00;
29.10;27.21;10.88;24.10;5.00;
29.10;27.26;10.93;24.10;5.00;
29.10;27.30;10.98;24.10;5.00;
29.10;27.34;11.03;24.10;5.00;
29.10;27.38;11.08;24.10;5.00;
29.10;27.43;11.13;24.10;5.00;
29.10;27.47;11.18;24.10;5.00;
29.10;27.51;11.23;24.10;5.00;
29.10;27.56;11.28;24.10;5.00;
29.10;27.60;11.33;24.10;5.00;
29.10;27.64;11.38;24.10;5.00;
29.10;27.68;11.43;24.10;5.00;
29.10;27.73;11.48;24.10;5.00;
29.10;27.77;11.53;24.10;5.00;
29.10;27.81;11.58;24.10;5.00;
29.10;27.86;11.63;24.10;5.00;
29.10;27.90;11.68;24.10;5.00;
29.10;27.94;11.73;24.10;5.00;
29.10;27.98;11.78;24.10;5.00;
29.10;28.03;11.83;24.10;5.00;
29.10;28.07;11.88;24.10;5.00;
29.10;28.11;11.93;24.10;5.00;
29.10;28.16;11.98;24.10;5.00;
29.10;28.20;12.03;24.10;5.00;
29.10;28.24;12.08;24.10;5.00;
29.10;28.28;12.13;24.10;5.00;
29.10;28.33;12.18;24.10;5.00;
29.10;28.37;12.23;24.10;5.00;
29.10;28.41;12.28;24.10;5.00;
29.10;28.46;12.34;24.10;5.00;
29.10;28.50;12.39;24.10;5.00;
29.10;28.54;12.44;24.10;5.00;
29.10;28.58;12.49;24.10;5.00;
29.10;28.63;12.54;24.10;5.00;
29.10;28.67;12.59;24.10;5.00;
29.10;28.71;12.64;24.10;5.00;
29.10;28.76;12.69;24.10;5.00;
29.10;28.80;12.74;24.10;5.00;
29.10;28.84;12.79;24.10;5.00;
29.10;28.88;12.84;24.10;5.00;
29.10;28.93;12.89;24.10;5.00;
29.10;28.97;12.94;24.10;5.00;
29.10;29.01;12.99;24.10;5.00;
29.10;29.06;13.04;24.10;5.00;
29.10;29.10;13.09;24.10;5.00;
29.10;29.14;13.14;24.10;5.00;
29.10;29.18;13.19;24.10;5.00;
29.10;29.23;13.24;24.10;5.00;
29.10;29.27;13.29;24.10;5.00;
29.10;29.31;13.34;24.10;5.00;
29.10;29.36;13.39;24.10;5.00;
29.10;29.40;13.44;24.10;5.00;
29.10;29.44;13.49;24.10;5.00;
29.10;29.48;13.54;24.10;5.00;
29.10;29.53;13.59;24.10;5.00;
29.10;29.57;13.64;24.10;5.00;
29.10;29.61;13.69;24.10;5.00;
29.10;29.66;13.75;24.10;5.00;
29.10;29.70;13.80;24.10;5.00;
29.10;29.74;13.85;24.10;5.00;
29.10;29.78;13.90;24.10;5.00;
29.10;29.83;13.95;24.10;5.00;
29.10;29.87;14.00;24.10;5.00;
29.10;29.91;14.05;24.10;5.00;
29.10;29.96;14.10;24.10;5.00;
29.10;30.00;14.15;24.10;5.00;
29.10;30.04;14.20;24.10;5.00;
29.10;30.08;14.25;24.10;5.00;
29.10;30.13;14.30;24.10;5.00;
29.10;30.17;14.35;24.10;5.00;
29.10;30.21;14.40;24.10;5.00;
29.10;30.26;14.45;24.10;5.00;
29.10;30.30;14.50;24.10;5.00;
29.10;30.34;14.55;24.10;5.00;
29.10;30.38;14.60;24.10;5.00;
29.10;30.43;14.65;24.10;5.00;
29.10;30.47;14.70;24.10;5.00;
29.10;30.51;14.75;24.10;5.00;
29.10;30.56;14.80;24.10;5.00;
29.10;30.60;14.85;24.10;5.00;
29.10;30.64;14.90;24.10;5.00;
29.10;30.68;14.96;24.10;5.00;
29.10;30.73;15.01;24.10;5.00;
29.10;30.77;15.06;24.10;5.00;
29.10;30.81;15.11;24.10;5.00;
29.10;30.86;15.16;24.10;5.00;
29.10;30.90;15.21;24.10;5.00;
29.10;30.94;15.26;24.10;5.00;
29.10;30.98;15.31;24.10;5.00;
29.10;31.03;15.36;24.10;5.00;
29.10;31.07;15.41;24.10;5.00;
29.10;31.11;15.46;24.10;5.00;
29.10;31.16;15.51;24.10;5.00;
29.10;31.20;15.56;24.10;5.00;
29.10;31.24;15.61;24.10;5.00;
29.10;31.28;15.66;24.10;5.00;
29.10;31.33;15.71;24.10;5.00;
29.10;31.37;15.76;24.10;5.00;
29.10;31.41;15.81;24.10;5.00;
29.10;31.46;15.86;24.10;5.00;
29.10;31.50;15.91;24.10;5.00;
29.10;31.54;15.97;24.10;5.00;
29.10;31.58;16.02;24.10;5.00;
29.10;31.63;16.07;24.10;5.00;
29.10;31.67;16.12;24.10;5.00;
29.10;31.71;16.17;24.10;5.00;
29.10;31.76;16.22;24.10;5.00;
29.10;31.80;16.27;24.10;5.00;
29.10;31.84;16.32;24.10;5.00;
29.10;31.88;16.37;24.10;5.00;
29.10;31.93;16.42;24.10;5.00;
29.10;31.97;16.47;24.10;5.00;
29.10;32.01;16.52;24.10;5.00;
29.10;32.05;16.57;24.10;5.00;
29.10;32.10;16.62;24.10;5.00;
29.10;32.14;16.67;24.10;5.00;
29.10;32.18;16.72;24.10;5.00;
29.10;32.23;16.78;24.10;5.00;
29.10;32.27;16.83;24.10;5.00;
29.10;32.31;16.88;24.10;5.00;
29.10;32.35;16.93;24.10;5.00;
29.10;32.40;16.98;24.10;5.00;
29.10;32.44;17.03;24.10;5.00;
29.10;32.48;17.08;24.10;5.00;
29.10;32.53;17.13;24.10;5.00;
29.10;32.57;17.18;24.10;5.00;
29.10;32.61;17.23;24.10;5.00;
29.10;32.65;17.28;24.10;5.00;
29.10;32.70;17.33;24.10;5.00;
29.00;32.74;17.38;24.10;4.90;
29.00;32.78;17.43;24.10;4.90;
29.00;32.82;17.48;24.10;4.90;
29.00;32.86;17.53;24.10;4.90;
29.00;32.91;17.58;24.10;4.90;
29.00;32.95;17.63;24.10;4.90;
29.00;32.99;17.69;24.10;4.90;
29.00;33.03;17.74;24.10;4.90;
29.00;33.07;17.79;24.10;4.90;
29.00;33.12;17.84;24.10;4.90;
29.00;33.16;17.89;24.10;4.90;
29.00;33.20;17.94;24.10;4.90;
29.00;33.24;17.99;24.10;4.90;
29.00;33.28;18.04;24.10;4.90;
29.00;33.32;18.09;24.10;4.90;
29.00;33.37;18.14;24.10;4.90;
29.00;33.41;18.19;24.10;4.90;
29.00;33.45;18.24;24.10;4.90;
29.00;33.49;18.29;24.10;4.90;
29.00;33.53;18.34;24.10;4.90;
29.00;33.58;18.39;24.10;4.90;
29.00;33.62;18.44;24.10;4.90;
29.00;33.66;18.49;24.10;4.90;
29.00;33.70;18.54;24.10;4.90;
29.00;33.74;18.60;24.10;4.90;
29.00;33.79;18.65;24.10;4.90;
29.00;33.83;18.70;24.10;4.90;
29.00;33.87;18.75;24.10;4.90;
29.00;33.91;18.80;24.10;4.90;
29.00;33.95;18.85;24.10;4.90;
29.00;34.00;18.90;24.10;4.90;
29.00;34.04;18.95;24.10;4.90;
29.00;34.08;19.00;24.10;4.90;
29.00;34.12;19.05;24.10;4.90;
29.00;34.16;19.10;24.10;4.90;
29.00;34.21;19.15;24.10;4.90;
29.00;34.25;19.20;24.10;4.90;
29.00;34.29;19.25;24.10;4.90;
29.00;34.33;19.30;24.10;4.90;
29.00;34.37;19.35;24.10;4.90;
29.00;34.42;19.40;24.10;4.90;
29.00;34.46;19.46;24.10;4.90;
29.00;34.50;19.51;24.10;4.90;
29.00;34.54;19.56;24.10;4.90;
29.00;34.58;19.61;24.10;4.90;
29.00;34.63;19.66;24.10;4.90;
29.00;34.67;19.71;24.10;4.90;
29.00;34.71;19.76;24.10;4.90;
29.00;34.75;19.81;24.10;4.90;
29.00;34.79;19.86;24.10;4.90;
29.00;34.84;19.91;24.10;4.90;
29.00;34.88;19.96;24.10;4.90;
29.00;34.92;20.01;24.10;4.90;
29.00;34.96;20.06;24.10;4.90;
29.00;35.00;20.11;24.10;4.90;
29.00;35.05;20.16;24.10;4.90;
29.00;35.09;20.21;24.10;4.90;
29.00;35.13;20.26;24.10;4.90;
29.00;35.17;20.31;24.10;4.90;
29.00;35.21;20.37;24.10;4.90;
29.00;35.26;20.42;24.10;4.90;
29.00;35.30;20.47;24.10;4.90;
29.00;35.34;20.52;24.10;4.90;
29.00;35.38;20.57;24.10;4.90;
29.00;35.42;20.62;24.10;4.90;
29.00;35.47;20.67;24.10;4.90;
29.00;35.51;20.72;24.10;4.90;
29.00;35.55;20.77;24.10;4.90;
29.00;35.59;20.82;24.10;4.90;
29.00;35.63;20.87;24.10;4.90;
29.00;35.68;20.92;24.10;4.90;
29.00;35.72;20.97;24.10;4.90;
29.00;35.76;21.02;24.10;4.90;
29.00;35.80;21.07;24.10;4.90;
29.00;35.84;21.12;24.10;4.90;
29.00;35.89;21.17;24.10;4.90;
29.00;35.93;21.22;24.10;4.90;
29.00;35.97;21.28;24.10;4.90;
29.00;36.01;21.33;24.10;4.90;
29.00;36.05;21.38;24.10;4.90;
29.00;36.10;21.43;24.10;4.90;
29.00;36.14;21.48;24.10;4.90;
29.00;36.18;21.53;24.10;4.90;
29.00;36.22;21.58;24.10;4.90;
29.00;36.26;21.63;24.10;4.90;
29.00;36.31;21.68;24.10;4.90;
29.00;36.35;21.73;24.10;4.90;
29.00;36.39;21.78;24.10;4.90;
29.00;36.43;21.83;24.10;4.90;
29.00;36.47;21.88;24.10;4.90;
29.00;36.52;21.93;24.10;4.90;
29.00;36.56;21.98;24.10;4.90;
29.00;36.60;22.04;24.10;4.90;
29.00;36.64;22.09;24.10;4.90;
29.00;36.68;22.14;24.10;4.90;
29.00;36.73;22.19;24.10;4.90;
29.00;36.77;22.24;24.10;4.90;
29.00;36.81;22.29;24.10;4.90;
29.00;36.85;22.34;24.10;4.90;
29.00;36.89;22.39;24.10;4.90;
29.00;36.94;22.44;24.10;4.90;
29.00;36.98;22.49;24.10;4.90;
29.00;37.02;22.54;24.10;4.90;
29.00;37.06;22.59;24.10;4.90;
29.00;37.10;22.64;24.10;4.90;
29.00;37.15;22.69;24.10;4.90;
29.00;37.19;22.74;24.10;4.90;
29.00;37.23;22.79;24.10;4.90;
29.00;37.27;22.84;24.10;4.90;
29.00;37.31;22.89;24.10;4.90;
29.00;37.36;22.95;24.10;4.90;
29.00;37.40;23.00;24.10;4.90;
29.00;37.44;23.05;24.10;4.90;
29.00;37.48;23.10;24.10;4.90;
29.00;37.52;23.15;24.10;4.90;
29.00;37.57;23.20;24.10;4.90;
29.00;37.61;23.25;24.10;4.90;
29.00;37.65;23.30;24.10;4.90;
29.00;37.69;23.35;24.10;4.90;
29.00;37.73;23.40;24.10;4.90;
29.00;37.78;23.45;24.10;4.90;
29.00;37.82;23.50;24.10;4.90;
29.00;37.86;23.55;24.10;4.90;
29.00;37.90;23.60;24.10;4.90;
29.00;37.94;23.65;24.10;4.90;
29.00;37.99;23.70;24.10;4.90;
29.00;38.03;23.75;24.10;4.90;
29.00;38.07;23.80;24.10;4.90;
29.00;38.11;23.86;24.10;4.90;
29.00;38.15;23.91;24.10;4.90;
29.00;38.20;23.96;24.10;4.90;
29.00;38.24;24.01;24.10;4.90;
29.00;38.28;24.06;24.10;4.90;
29.00;38.32;24.11;24.10;4.90;
29.00;38.36;24.16;24.10;4.90;
29.00;38.41;24.21;24.10;4.90;
29.00;38.45;24.26;24.10;4.90;
29.00;38.49;24.31;24.10;4.90;
29.00;38.53;24.36;24.10;4.90;
29.00;38.57;24.41;24.10;4.90;
29.00;38.62;24.46;24.10;4.90;
29.00;38.66;24.51;24.10;4.90;
29.00;38.70;24.56;24.10;4.90;
29.00;38.74;24.62;24.10;4.90;
29.00;38.78;24.67;24.10;4.90;
29.00;38.83;24.72;24.10;4.90;
29.00;38.87;24.77;24.10;4.90;
29.00;38.91;24.82;24.10;4.90;
29.00;38.95;24.87;24.10;4.90;
29.00;38.99;24.92;24.10;4.90;
29.00;39.04;24.97;24.10;4.90;
29.00;39.08;25.02;24.10;4.90;
29.00;39.12;25.07;24.10;4.90;
29.00;39.16;25.12;24.10;4.90;
29.00;39.20;25.17;24.10;4.90;
29.00;39.25;25.22;24.10;4.90;
29.00;39.29;25.27;24.10;4.90;
29.00;39.33;25.32;24.10;4.90;
29.00;39.37;25.38;24.10;4.90;
29.00;39.41;25.43;24.10;4.90;
28.90;39.45;25.48;24.10;4.80;
28.90;39.49;25.53;24.10;4.80;
28.90;39.53;25.58;24.10;4.80;
28.90;39.58;25.63;24.10;4.80;
28.90;39.62;25.68;24.10;4.80;
28.90;39.66;25.73;24.10;4.80;
28.90;39.70;25.78;24.10;4.80;
28.90;39.74;25.83;24.10;4.80;
28.90;39.78;25.88;24.10;4.80;
28.90;39.82;25.93;24.10;4.80;
28.90;39.86;25.98;24.10;4.80;
28.90;39.90;26.03;24.10;4.80;
28.90;39.95;26.08;24.10;4.80;
28.90;39.99;26.13;24.10;4.80;
28.90;40.03;26.18;24.10;4.80;
28.90;40.07;26.23;24.10;4.80;
28.90;40.11;26.29;24.10;4.80;
28.90;40.15;26.34;24.10;4.80;
28.90;40.19;26.39;24.10;4.80;
28.90;40.23;26.44;24.10;4.80;
28.90;40.28;26.49;24.10;4.80;
28.90;40.32;26.54;24.10;4.80;
28.90;40.36;26.59;24.10;4.80;
28.90;40.40;26.64;24.10;4.80;
28.90;40.44;26.69;24.10;4.80;
28.90;40.48;26.74;24.10;4.80;
28.90;40.52;26.79;24.10;4.80;
28.90;40.56;26.84;24.10;4.80;
28.90;40.60;26.89;24.10;4.80;
28.90;40.65;26.94;24.10;4.80;
28.90;40.69;26.99;24.10;4.80;
28.90;40.73;27.04;24.10;4.80;
28.90;40.77;27.10;24.10;4.80;
28.90;40.81;27.15;24.10;4.80;
28.90;40.85;27.20;24.10;4.80;
28.90;40.89;27.25;24.10;4.80;
28.90;40.93;27.30;24.10;4.80;
28.90;40.97;27.35;24.10;4.80;
28.90;41.02;27.40;24.10;4.80;
28.90;41.06;27.45;24.10;4.80;
28.90;41.10;27.50;24.10;4.80;
28.90;41.14;27.55;24.10;4.80;
28.90;41.18;27.60;24.10;4.80;
28.90;41.22;27.65;24.10;4.80;
28.90;41.26;27.70;24.10;4.80;
28.90;41.30;27.75;24.10;4.80;
28.90;41.34;27.80;24.10;4.80;
28.90;41.39;27.85;24.10;4.80;
28.90;41.43;27.90;24.10;4.80;
28.90;41.47;27.96;24.10;4.80;
28.90;41.51;28.01;24.10;4.80;
28.90;41.55;28.06;24.10;4.80;
28.90;41.59;28.11;24.10;4.80;
28.90;41.63;28.16;24.10;4.80;
28.90;41.67;28.21;24.10;4.80;
28.90;41.71;28.26;24.10;4.80;
28.90;41.76;28.31;24.10;4.80;
28.90;41.80;28.36;24.10;4.80;
28.90;41.84;28.41;24.10;4.80;
28.90;41.88;28.46;24.10;4.80;
28.90;41.92;28.51;24.10;4.80;
28.90;41.96;28.56;24.10;4.80;
28.90;42.00;28.61;24.10;4.80;
28.90;42.04;28.66;24.10;4.80;
28.90;42.09;28.71;24.10;4.80;
28.90;42.13;28.77;24.10;4.80;
28.90;42.17;28.82;24.10;4.80;
28.90;42.21;28.87;24.10;4.80;
28.90;42.25;28.92;24.10;4.80;
28.90;42.29;28.97;24.10;4.80;
28.90;42.33;29.02;24.10;4.80;
28.90;42.37;29.07;24.10;4.80;
28.90;42.41;29.12;24.10;4.80;
28.90;42.46;29.17;24.10;4.80;
28.90;42.50;29.22;24.10;4.80;
28.90;42.54;29.27;24.10;4.80;
28.90;42.58;29.32;24.10;4.80;
28.90;42.62;29.37;24.10;4.80;
28.90;42.66;29.42;24.10;4.80;
28.90;42.70;29.47;24.10;4.80;
28.80;42.74;29.52;24.10;4.70;
28.80;42.78;29.57;24.10;4.70;
28.80;42.82;29.63;24.10;4.70;
28.80;42.86;29.68;24.10;4.70;
28.80;42.90;29.73;24.10;4.70;
28.80;42.94;29.78;24.10;4.70;
28.80;42.98;29.83;24.10;4.70;
28.80;43.02;29.88;24.10;4.70;
28.80;43.06;29.93;24.10;4.70;
28.80;43.10;29.98;24.10;4.70;
28.80;43.14;30.03;24.10;4.70;
28.80;43.18;30.08;24.10;4.70;
28.80;43.22;30.13;24.10;4.70;
28.80;43.26;30.18;24.10;4.70;
28.80;43.30;30.23;24.10;4.70;
28.80;43.34;30.28;24.10;4.70;
28.80;43.38;30.33;24.10;4.70;
28.80;43.42;30.38;24.10;4.70;
28.80;43.46;30.43;24.10;4.70;
28.80;43.51;30.48;24.10;4.70;
28.80;43.55;30.54;24.10;4.70;
28.80;43.59;30.59;24.10;4.70;
28.80;43.63;30.64;24.10;4.70;
28.80;43.67;30.69;24.10;4.70;
28.80;43.71;30.74;24.10;4.70;
28.80;43.75;30.79;24.10;4.70;
28.80;43.79;30.84;24.10;4.70;
28.80;43.83;30.89;24.10;4.70;
28.80;43.87;30.94;24.10;4.70;
28.80;43.91;30.99;24.10;4.70;
28.80;43.95;31.04;24.10;4.70;
28.80;43.99;31.09;24.10;4.70;
28.80;44.03;31.14;24.10;4.70;
28.80;44.07;31.19;24.10;4.70;
28.80;44.11;31.24;24.10;4.70;
28.80;44.15;31.29;24.10;4.70;
28.80;44.19;31.35;24.10;4.70;
28.80;44.23;31.40;24.10;4.70;
28.80;44.27;31.45;24.10;4.70;
28.80;44.31;31.50;24.10;4.70;
28.70;44.35;31.55;24.10;4.60;
28.70;44.39;31.60;24.10;4.60;
28.70;44.43;31.65;24.10;4.60;
28.70;44.47;31.70;24.10;4.60;
28.70;44.51;31.75;24.10;4.60;
28.70;44.54;31.80;24.10;4.60;
28.70;44.58;31.86;24.10;4.60;
28.70;44.62;31.91;24.10;4.60;
28.70;44.66;31.96;24.10;4.60;
28.70;44.70;32.01;24.10;4.60;
28.70;44.74;32.06;24.10;4.60;
28.70;44.78;32.11;24.10;4.60;
28.70;44.82;32.16;24.10;4.60;
28.70;44.86;32.21;24.10;4.60;
28.70;44.90;32.26;24.10;4.60;
28.70;44.94;32.31;24.10;4.60;
28.70;44.98;32.36;24.10;4.60;
28.70;45.02;32.42;24.10;4.60;
28.70;45.06;32.47;24.10;4.60;
28.70;45.10;32.52;24.10;4.60;
28.70;45.14;32.57;24.10;4.60;
28.70;45.18;32.62;24.10;4.60;
28.70;45.21;32.67;24.10;4.60;
28.70;45.25;32.72;24.10;4.60;
28.70;45.29;32.77;24.10;4.60;
28.70;45.33;32.82;24.10;4.60;
28.70;45.37;32.87;24.10;4.60;
28.70;45.41;32.92;24.10;4.60;
28.70;45.45;32.98;24.10;4.60;
28.70;45.49;33.03;24.10;4.60;
28.70;45.53;33.08;24.10;4.60;
28.70;45.57;33.13;24.10;4.60;
28.70;45.61;33.18;24.10;4.60;
28.70;45.65;33.23;24.10;4.60;
28.70;45.69;33.28;24.10;4.60;
28.70;45.73;33.33;24.10;4.60;
28.70;45.77;33.38;24.10;4.60;
28.70;45.81;33.43;24.10;4.60;
28.70;45.85;33.49;24.10;4.60;
28.70;45.89;33.54;24.10;4.60;
28.70;45.92;33.59;24.10;4.60;
28.70;45.96;33.64;24.10;4.60;
